Streaming output truncated to the last 5000 lines.
episode 3471 frame 3186210 score 5200.0 curiosity 0.06796341110020876
episode 3472 frame 3186900 score 600.0 curiosity 0.028819041792303324
episode 3473 frame 3187797 score 1400.0 curiosity 0.06843102956190705
episode 3474 frame 3188586 score 1400.0 curiosity 0.07064051181077957
episode 3475 frame 3189417 score 2000.0 curiosity 0.05916448123753071
episode 3476 frame 3190613 score 2800.0 curiosity 0.0896908426657319
episode 3477 frame 3191661 score 2600.0 curiosity 0.049051808193325996
episode 3478 frame 3192279 score 600.0 curiosity 0.42637030966579914
episode 3479 frame 3193556 score 2800.0 curiosity 0.060442831134423614
episode 3480 frame 3194736 score 2800.0 curiosity 0.11697924789041281
episode 3481 frame 3196524 score 5000.0 curiosity 0.10363944340497255
episode 3482 frame 3198071 score 4200.0 curiosity 0.1927451565861702
episode 3483 frame 3198853 score 1200.0 curiosity 0.12296377681195736
episode 3484 frame 3200821 score 5400.0 curiosity 0.20410308241844177
episode 3485 frame 3201535 score 800.0 curiosity 0.24023453518748283
episode 3486 frame 3203984 score 7000.0 curiosity 0.10345753654837608
episode 3487 frame 3205624 score 4400.0 curiosity 0.09502610191702843
episode 3488 frame 3208244 score 6800.0 curiosity 0.1868523620069027
episode 3489 frame 3211142 score 8200.0 curiosity 0.17621111311018467
episode 3490 frame 3213144 score 5800.0 curiosity 0.13671542517840862
episode 3491 frame 3215052 score 4800.0 curiosity 0.13031724002212286
episode 3492 frame 3216372 score 3000.0 curiosity 0.14723752066493034
episode 3493 frame 3217210 score 1400.0 curiosity 0.20012541860342026
episode 3494 frame 3218976 score 4400.0 curiosity 0.1295776031911373
episode 3495 frame 3220640 score 4600.0 curiosity 0.10958483815193176
episode 3496 frame 3221430 score 1000.0 curiosity 0.3047414682805538
episode 3497 frame 3223805 score 6800.0 curiosity 0.06504595745354891
episode 3498 frame 3224173 score 200.0 curiosity 0.03618547320365906
episode 3499 frame 3224444 score 0.0 curiosity 0.0
episode 3500 frame 3225092 score 800.0 curiosity 0.1763674784451723
episode 3501 frame 3227319 score 6000.0 curiosity 0.15424444898962975
episode 3502 frame 3229064 score 4200.0 curiosity 0.137406961992383
episode 3503 frame 3229721 score 800.0 curiosity 0.0981447733938694
episode 3504 frame 3230259 score 800.0 curiosity 0.02267072576796636
episode 3505 frame 3231405 score 2600.0 curiosity 0.1201013382524252
episode 3506 frame 3233142 score 5200.0 curiosity 0.08071752917021513
episode 3507 frame 3234369 score 3000.0 curiosity 0.03923296555876732
episode 3508 frame 3235148 score 1400.0 curiosity 0.08912331471219659
episode 3509 frame 3236982 score 5400.0 curiosity 0.08253022842109203
episode 3510 frame 3238226 score 3000.0 curiosity 0.36046038568019867
episode 3511 frame 3239559 score 3400.0 curiosity 0.1402030852623284
episode 3512 frame 3240686 score 2200.0 curiosity 0.18901811446994543
episode 3513 frame 3242516 score 4800.0 curiosity 0.09988684020936489
episode 3514 frame 3242995 score 400.0 curiosity 0.163251630961895
episode 3515 frame 3245654 score 7400.0 curiosity 0.16125896573066711
episode 3516 frame 3247638 score 5200.0 curiosity 0.1006332729011774
episode 3517 frame 3248607 score 1600.0 curiosity 0.11414203234016895
episode 3518 frame 3249859 score 2800.0 curiosity 0.16647662688046694
episode 3519 frame 3250822 score 2000.0 curiosity 0.1558316769078374
episode 3520 frame 3251432 score 400.0 curiosity 0.2805302180349827
episode 3521 frame 3252358 score 2000.0 curiosity 0.07457512523978949
episode 3522 frame 3255258 score 8200.0 curiosity 0.09011604078114033
episode 3523 frame 3256601 score 3200.0 curiosity 0.15715565346181393
episode 3524 frame 3257277 score 600.0 curiosity 0.10858027543872595
episode 3525 frame 3258226 score 2000.0 curiosity 0.0852588729467243
episode 3526 frame 3259667 score 4000.0 curiosity 0.0961118508130312
episode 3527 frame 3260332 score 800.0 curiosity 0.2951739504933357
episode 3528 frame 3261710 score 3400.0 curiosity 0.1163301020860672
episode 3529 frame 3262667 score 1800.0 curiosity 0.0729674156755209
episode 3530 frame 3263760 score 2400.0 curiosity 0.07493595033884048
episode 3531 frame 3264691 score 1400.0 curiosity 0.277797082439065
episode 3532 frame 3265817 score 2400.0 curiosity 0.14435884170234203
episode 3533 frame 3266458 score 1000.0 curiosity 0.08606001920998096
episode 3534 frame 3267163 score 1200.0 curiosity 0.2516212984919548
episode 3535 frame 3267762 score 600.0 curiosity 0.2780076712369919
episode 3536 frame 3269247 score 3800.0 curiosity 0.08668538834899664
episode 3537 frame 3270504 score 3400.0 curiosity 0.15619298163801432
episode 3538 frame 3271434 score 1800.0 curiosity 0.3122517317533493
episode 3539 frame 3272174 score 400.0 curiosity 0.15693092718720436
episode 3540 frame 3273774 score 4000.0 curiosity 0.0957222431898117
episode 3541 frame 3276364 score 7400.0 curiosity 0.08395711565390229
episode 3542 frame 3276890 score 200.0 curiosity 0.3507898896932602
episode 3543 frame 3278948 score 5600.0 curiosity 0.06287164986133575
episode 3544 frame 3279825 score 1800.0 curiosity 0.07623773440718651
episode 3545 frame 3280641 score 1600.0 curiosity 0.14112702454440296
episode 3546 frame 3281107 score 200.0 curiosity 0.165419802069664
episode 3547 frame 3282591 score 3200.0 curiosity 0.14714328851550817
episode 3548 frame 3283670 score 2600.0 curiosity 0.18483202753122896
episode 3549 frame 3285541 score 4600.0 curiosity 0.1733986660838127
episode 3550 frame 3287233 score 4000.0 curiosity 0.493450652807951
episode 3551 frame 3289687 score 7200.0 curiosity 0.057553515769541264
episode 3552 frame 3290444 score 1200.0 curiosity 0.058161250315606594
episode 3553 frame 3291747 score 3000.0 curiosity 0.07601695880293846
episode 3554 frame 3293293 score 4400.0 curiosity 0.07024577492848039
episode 3555 frame 3294047 score 1000.0 curiosity 0.1122330091893673
episode 3556 frame 3294706 score 800.0 curiosity 0.2868928909301758
episode 3557 frame 3295382 score 1200.0 curiosity 0.18409917585086077
episode 3558 frame 3296776 score 3200.0 curiosity 0.35921401903033257
episode 3559 frame 3297870 score 2200.0 curiosity 0.12291441299021244
episode 3560 frame 3299411 score 3600.0 curiosity 0.26980868354439735
episode 3561 frame 3300569 score 2800.0 curiosity 0.1453983774408698
episode 3562 frame 3301343 score 1400.0 curiosity 0.04830539505928755
episode 3563 frame 3302484 score 3000.0 curiosity 0.045591121539473534
episode 3564 frame 3304509 score 6400.0 curiosity 0.027674420038238168
episode 3565 frame 3305800 score 3400.0 curiosity 0.04459972772747278
episode 3566 frame 3306675 score 1800.0 curiosity 0.2431872005108744
episode 3567 frame 3308834 score 6800.0 curiosity 0.042456057853996754
episode 3568 frame 3309949 score 2200.0 curiosity 0.15477459505200386
episode 3569 frame 3310578 score 800.0 curiosity 0.15284779760986567
episode 3570 frame 3311470 score 2400.0 curiosity 0.12952656857669353
episode 3571 frame 3311934 score 400.0 curiosity 0.050039730966091156
episode 3572 frame 3312888 score 1600.0 curiosity 0.06299017556011677
episode 3573 frame 3314039 score 2400.0 curiosity 0.1680044257082045
episode 3574 frame 3314916 score 2000.0 curiosity 0.020618933252990246
episode 3575 frame 3316188 score 3500.0 curiosity 0.16486399620771408
episode 3576 frame 3316937 score 1000.0 curiosity 0.137054193764925
episode 3577 frame 3318183 score 3000.0 curiosity 0.07337550772354007
episode 3578 frame 3319081 score 1400.0 curiosity 0.07461507711559534
episode 3579 frame 3320468 score 4000.0 curiosity 0.0664737168699503
episode 3580 frame 3321336 score 1800.0 curiosity 0.033991120755672455
episode 3581 frame 3322760 score 3600.0 curiosity 0.10387318022549152
episode 3582 frame 3323477 score 1200.0 curiosity 0.08800631109625101
episode 3583 frame 3324002 score 600.0 curiosity 0.049009486683644354
episode 3584 frame 3324970 score 1800.0 curiosity 0.07748322933912277
episode 3585 frame 3326684 score 4600.0 curiosity 0.11119067296385765
episode 3586 frame 3327492 score 1200.0 curiosity 0.25385943055152893
episode 3587 frame 3328105 score 600.0 curiosity 0.10478754644282162
episode 3588 frame 3329025 score 2000.0 curiosity 0.054451086558401585
episode 3589 frame 3329706 score 800.0 curiosity 0.05261878576129675
episode 3590 frame 3331272 score 4600.0 curiosity 0.11865639872848988
episode 3591 frame 3333289 score 6200.0 curiosity 0.127947848290205
episode 3592 frame 3334380 score 2600.0 curiosity 0.1542624719440937
episode 3593 frame 3335449 score 1800.0 curiosity 0.2592748738825321
episode 3594 frame 3337802 score 7400.0 curiosity 0.12214401550590992
episode 3595 frame 3339691 score 5200.0 curiosity 0.2210245616734028
episode 3596 frame 3340567 score 1400.0 curiosity 0.07466888963244855
episode 3597 frame 3341714 score 2600.0 curiosity 0.17387063871137798
episode 3598 frame 3343580 score 5200.0 curiosity 0.11599032580852509
episode 3599 frame 3344865 score 3200.0 curiosity 0.190929114818573
episode 3600 frame 3345825 score 2200.0 curiosity 0.07957199891097844
episode 3601 frame 3346623 score 1800.0 curiosity 0.09107206476619467
episode 3602 frame 3347348 score 1200.0 curiosity 0.10859307833015919
episode 3603 frame 3349193 score 5600.0 curiosity 0.07806025445461273
episode 3604 frame 3350439 score 3200.0 curiosity 0.1678448338061571
episode 3605 frame 3352180 score 4800.0 curiosity 0.1383245326578617
episode 3606 frame 3353767 score 4800.0 curiosity 0.035551707027480006
episode 3607 frame 3356343 score 8200.0 curiosity 0.07256137393414974
episode 3608 frame 3357586 score 3200.0 curiosity 0.31489055417478085
episode 3609 frame 3358888 score 3800.0 curiosity 0.07157828751951456
episode 3610 frame 3359891 score 1800.0 curiosity 0.13342040590941906
episode 3611 frame 3361053 score 3200.0 curiosity 0.09410283947363496
episode 3612 frame 3363035 score 6200.0 curiosity 0.10387910529971123
episode 3613 frame 3364728 score 4200.0 curiosity 0.16999067785218358
episode 3614 frame 3366701 score 6200.0 curiosity 0.049515062069986016
episode 3615 frame 3367967 score 3600.0 curiosity 0.05181238427758217
episode 3616 frame 3370983 score 9600.0 curiosity 0.1027075108140707
episode 3617 frame 3373749 score 8600.0 curiosity 0.21879442781209946
episode 3618 frame 3375011 score 3600.0 curiosity 0.28688187152147293
episode 3619 frame 3376027 score 2400.0 curiosity 0.06347516924142838
episode 3620 frame 3377624 score 4000.0 curiosity 0.05575617402791977
episode 3621 frame 3378986 score 4000.0 curiosity 0.008834997192025185
episode 3622 frame 3381796 score 8800.0 curiosity 0.2600710093975067
episode 3623 frame 3384641 score 9400.0 curiosity 0.0677314423955977
episode 3624 frame 3385570 score 1600.0 curiosity 0.11506261676549911
episode 3625 frame 3386260 score 1000.0 curiosity 0.03056546300649643
episode 3626 frame 3387912 score 4400.0 curiosity 0.08770286105573177
episode 3627 frame 3388989 score 2200.0 curiosity 0.19189769681543112
episode 3628 frame 3391757 score 9200.0 curiosity 0.14435555785894394
episode 3629 frame 3392779 score 2200.0 curiosity 0.08364617265760899
episode 3630 frame 3393732 score 2200.0 curiosity 0.2585444347932935
episode 3631 frame 3395730 score 7000.0 curiosity 0.032621657475829124
episode 3632 frame 3396730 score 2200.0 curiosity 0.12723145633935928
episode 3633 frame 3397753 score 2000.0 curiosity 0.058104872703552246
episode 3634 frame 3399388 score 4000.0 curiosity 0.10508319828659296
episode 3635 frame 3400695 score 2800.0 curiosity 0.0847389716655016
episode 3636 frame 3401944 score 3000.0 curiosity 0.19552006758749485
episode 3637 frame 3403325 score 3400.0 curiosity 0.11592234019190073
episode 3638 frame 3404352 score 1800.0 curiosity 0.09090509917587042
episode 3639 frame 3406943 score 8600.0 curiosity 0.09632903430610895
episode 3640 frame 3407519 score 400.0 curiosity 0.1945205822121352
episode 3641 frame 3408832 score 3200.0 curiosity 0.11574708670377731
episode 3642 frame 3409558 score 1200.0 curiosity 0.04623332992196083
episode 3643 frame 3411831 score 6400.0 curiosity 0.09790423884987831
episode 3644 frame 3414674 score 8600.0 curiosity 0.050848658196628094
episode 3645 frame 3416162 score 4000.0 curiosity 0.07744055148214102
episode 3646 frame 3417374 score 3200.0 curiosity 0.07637859601527452
episode 3647 frame 3419403 score 6400.0 curiosity 0.09725575940683484
episode 3648 frame 3421738 score 7600.0 curiosity 0.13604501821100712
episode 3649 frame 3423986 score 6400.0 curiosity 0.09266422782093287
episode 3650 frame 3426229 score 7800.0 curiosity 0.0792416613548994
episode 3651 frame 3427738 score 3800.0 curiosity 0.033987068687565625
episode 3652 frame 3429394 score 4400.0 curiosity 0.040671419352293015
episode 3653 frame 3429932 score 400.0 curiosity 0.0984879918396473
episode 3654 frame 3431200 score 2800.0 curiosity 0.08015834167599678
episode 3655 frame 3432175 score 1600.0 curiosity 0.15260231820866466
episode 3656 frame 3435161 score 9400.0 curiosity 0.0970314759761095
episode 3657 frame 3435425 score 0.0 curiosity 0.0007725046016275883
episode 3658 frame 3437227 score 4900.0 curiosity 0.04698094353079796
episode 3659 frame 3438572 score 3200.0 curiosity 0.1818148773163557
episode 3660 frame 3439905 score 3400.0 curiosity 0.12614186247810721
episode 3661 frame 3441675 score 4800.0 curiosity 0.1416835803538561
episode 3662 frame 3442531 score 1600.0 curiosity 0.1928662583231926
episode 3663 frame 3444757 score 6200.0 curiosity 0.07540378719568253
episode 3664 frame 3446317 score 4600.0 curiosity 0.10114703164435923
episode 3665 frame 3447002 score 1400.0 curiosity 0.08675405941903591
episode 3666 frame 3448502 score 4000.0 curiosity 0.15493631549179554
episode 3667 frame 3450427 score 5200.0 curiosity 0.01397774857468903
episode 3668 frame 3451910 score 3800.0 curiosity 0.14879122003912926
episode 3669 frame 3453013 score 2600.0 curiosity 0.20015127398073673
episode 3670 frame 3454576 score 3800.0 curiosity 0.22436304949223995
episode 3671 frame 3455777 score 2400.0 curiosity 0.09590676380321383
episode 3672 frame 3457706 score 5600.0 curiosity 0.21035091113299131
episode 3673 frame 3459274 score 4200.0 curiosity 0.1362800458446145
episode 3674 frame 3460216 score 2000.0 curiosity 0.13144963880768046
episode 3675 frame 3460816 score 800.0 curiosity 0.0854418771341443
episode 3676 frame 3461854 score 2200.0 curiosity 0.29930642805993557
episode 3677 frame 3463170 score 3400.0 curiosity 0.10793434362858534
episode 3678 frame 3464791 score 4600.0 curiosity 0.07789081078954041
episode 3679 frame 3465633 score 1600.0 curiosity 0.15609626285731792
episode 3680 frame 3467077 score 3400.0 curiosity 0.11659936816431582
episode 3681 frame 3468724 score 4000.0 curiosity 0.1679706759750843
episode 3682 frame 3469698 score 2200.0 curiosity 0.13780169747769833
episode 3683 frame 3470446 score 1200.0 curiosity 0.12067337520420551
episode 3684 frame 3471550 score 2400.0 curiosity 0.09976582042872906
episode 3685 frame 3472189 score 800.0 curiosity 0.0868372181430459
episode 3686 frame 3472881 score 1200.0 curiosity 0.17140810564160347
episode 3687 frame 3474158 score 3200.0 curiosity 0.04864209424704313
episode 3688 frame 3474751 score 1000.0 curiosity 0.032309940084815025
episode 3689 frame 3475100 score 200.0 curiosity 0.06744398921728134
episode 3690 frame 3475455 score 200.0 curiosity 0.05492158979177475
episode 3691 frame 3476409 score 2000.0 curiosity 0.17171641206368804
episode 3692 frame 3477326 score 1600.0 curiosity 0.25473785027861595
episode 3693 frame 3477947 score 600.0 curiosity 0.188573295250535
episode 3694 frame 3478942 score 1800.0 curiosity 0.09324737917631865
episode 3695 frame 3480851 score 5000.0 curiosity 0.08034567907452583
episode 3696 frame 3482064 score 2200.0 curiosity 0.09829113446176052
episode 3697 frame 3483759 score 4800.0 curiosity 0.17449239268898964
episode 3698 frame 3484737 score 2000.0 curiosity 0.1180547610274516
episode 3699 frame 3485236 score 800.0 curiosity 0.057277596555650234
episode 3700 frame 3487076 score 5400.0 curiosity 0.16609730757772923
episode 3701 frame 3488291 score 3200.0 curiosity 0.12185144983232021
episode 3702 frame 3489338 score 2800.0 curiosity 0.07507149316370487
episode 3703 frame 3491138 score 4800.0 curiosity 0.22045017406344414
episode 3704 frame 3493346 score 7400.0 curiosity 0.1735573150217533
episode 3705 frame 3494828 score 4000.0 curiosity 0.06513936072587967
episode 3706 frame 3496275 score 3200.0 curiosity 0.09991801995784044
episode 3707 frame 3497685 score 3600.0 curiosity 0.04519217414781451
episode 3708 frame 3498971 score 2200.0 curiosity 0.19415795430541039
episode 3709 frame 3501344 score 6800.0 curiosity 0.09278684295713902
episode 3710 frame 3502526 score 2800.0 curiosity 0.06244658399373293
episode 3711 frame 3503431 score 2000.0 curiosity 0.08292918279767036
episode 3712 frame 3504703 score 3400.0 curiosity 0.08161780191585422
episode 3713 frame 3507182 score 6700.0 curiosity 0.17294829711318016
episode 3714 frame 3508823 score 3800.0 curiosity 0.2996820751577616
episode 3715 frame 3510272 score 4000.0 curiosity 0.024224823340773582
episode 3716 frame 3511687 score 3600.0 curiosity 0.11608052626252174
episode 3717 frame 3512997 score 3400.0 curiosity 0.21561106108129025
episode 3718 frame 3514538 score 5000.0 curiosity 0.059971460374072194
episode 3719 frame 3515972 score 3800.0 curiosity 0.27810752391815186
episode 3720 frame 3517000 score 2600.0 curiosity 0.23120370879769325
episode 3721 frame 3519232 score 6300.0 curiosity 0.35843127220869064
episode 3722 frame 3521786 score 8200.0 curiosity 0.13239718973636627
episode 3723 frame 3523927 score 6200.0 curiosity 0.1090695969760418
episode 3724 frame 3525878 score 6000.0 curiosity 0.09886206034570932
episode 3725 frame 3527138 score 3200.0 curiosity 0.05896715261042118
episode 3726 frame 3528638 score 4400.0 curiosity 0.05844303220510483
episode 3727 frame 3530735 score 6400.0 curiosity 0.19358223676681519
episode 3728 frame 3531907 score 3000.0 curiosity 0.01332140527665615
episode 3729 frame 3534286 score 7600.0 curiosity 0.18767841905355453
episode 3730 frame 3535262 score 2600.0 curiosity 0.13244732655584812
episode 3731 frame 3537836 score 8600.0 curiosity 0.0937397163361311
episode 3732 frame 3539784 score 5600.0 curiosity 0.10800447687506676
episode 3733 frame 3541611 score 5400.0 curiosity 0.13858270645141602
episode 3734 frame 3543559 score 6000.0 curiosity 0.12508798204362392
episode 3735 frame 3545867 score 7200.0 curiosity 0.2038894072175026
episode 3736 frame 3548971 score 9400.0 curiosity 0.07010197639465332
episode 3737 frame 3550404 score 3800.0 curiosity 0.20995132252573967
episode 3738 frame 3553217 score 9200.0 curiosity 0.09234390873461962
episode 3739 frame 3553895 score 800.0 curiosity 0.19690388906747103
episode 3740 frame 3556766 score 9200.0 curiosity 0.08929109387099743
episode 3741 frame 3559578 score 9800.0 curiosity 0.28766737319529057
episode 3742 frame 3562409 score 9600.0 curiosity 0.06130313593894243
episode 3743 frame 3563266 score 1600.0 curiosity 0.05073440633714199
episode 3744 frame 3564831 score 5200.0 curiosity 0.17496457044035196
episode 3745 frame 3566959 score 6600.0 curiosity 0.08053255826234818
episode 3746 frame 3570176 score 11600.0 curiosity 0.24160028528422117
episode 3747 frame 3571639 score 4400.0 curiosity 0.1250632954761386
episode 3748 frame 3573485 score 5800.0 curiosity 0.21368658170104027
episode 3749 frame 3575484 score 6600.0 curiosity 0.03864624723792076
episode 3750 frame 3577790 score 8200.0 curiosity 0.05902261333540082
episode 3751 frame 3578566 score 1200.0 curiosity 0.2332412339746952
episode 3752 frame 3580539 score 6800.0 curiosity 0.054516008123755455
episode 3753 frame 3581587 score 2600.0 curiosity 0.08361359499394894
episode 3754 frame 3583425 score 6000.0 curiosity 0.20517700351774693
episode 3755 frame 3584927 score 5000.0 curiosity 0.09671145305037498
episode 3756 frame 3585909 score 2400.0 curiosity 0.27439566794782877
episode 3757 frame 3587436 score 4200.0 curiosity 0.06415491655934602
episode 3758 frame 3589597 score 7200.0 curiosity 0.0954432594589889
episode 3759 frame 3592764 score 12200.0 curiosity 0.25020662089809775
episode 3760 frame 3593709 score 2000.0 curiosity 0.11657882062718272
episode 3761 frame 3595955 score 7800.0 curiosity 0.11660410463809967
episode 3762 frame 3598808 score 11000.0 curiosity 0.14251545071601868
episode 3763 frame 3600328 score 4800.0 curiosity 0.037107519805431366
episode 3764 frame 3603126 score 10800.0 curiosity 0.09237685543484986
episode 3765 frame 3605815 score 9800.0 curiosity 0.037693755235522985
episode 3766 frame 3606383 score 1000.0 curiosity 0.1844738349900581
episode 3767 frame 3608083 score 6000.0 curiosity 0.05530695430934429
episode 3768 frame 3610168 score 7600.0 curiosity 0.022382104769349098
episode 3769 frame 3611899 score 6000.0 curiosity 0.22107096202671528
episode 3770 frame 3613673 score 5800.0 curiosity 0.3717059846967459
episode 3771 frame 3615846 score 8000.0 curiosity 0.05670769792050123
episode 3772 frame 3619191 score 13000.0 curiosity 0.384380089584738
episode 3773 frame 3622184 score 11400.0 curiosity 0.2638341076672077
episode 3774 frame 3625658 score 13200.0 curiosity 0.21791432425379753
episode 3775 frame 3629384 score 13200.0 curiosity 0.27467962354421616
episode 3776 frame 3631726 score 8800.0 curiosity 0.22726676426827908
episode 3777 frame 3632077 score 0.0 curiosity 0.041511960327625275
episode 3778 frame 3633090 score 2200.0 curiosity 0.09335516672581434
episode 3779 frame 3634856 score 6200.0 curiosity 0.02096952428109944
episode 3780 frame 3635497 score 600.0 curiosity 0.07396561093628407
episode 3781 frame 3637159 score 4600.0 curiosity 0.09179395623505116
episode 3782 frame 3638363 score 3000.0 curiosity 0.19147900119423866
episode 3783 frame 3639085 score 1000.0 curiosity 0.13704649731516838
episode 3784 frame 3642689 score 13400.0 curiosity 0.28104632161557674
episode 3785 frame 3645334 score 9600.0 curiosity 0.14426568523049355
episode 3786 frame 3646049 score 1000.0 curiosity 0.251770893111825
episode 3787 frame 3648673 score 9000.0 curiosity 0.04318992607295513
episode 3788 frame 3650342 score 5200.0 curiosity 0.39406143641099334
episode 3789 frame 3652828 score 8800.0 curiosity 0.06079761916771531
episode 3790 frame 3654516 score 5800.0 curiosity 0.13456918811425567
episode 3791 frame 3656414 score 5800.0 curiosity 0.04579123132862151
episode 3792 frame 3657821 score 4200.0 curiosity 0.2784406039863825
episode 3793 frame 3659270 score 4600.0 curiosity 0.11368457973003387
episode 3794 frame 3661873 score 8400.0 curiosity 0.11641125893220305
episode 3795 frame 3664964 score 10800.0 curiosity 0.07209175359457731
episode 3796 frame 3667058 score 6600.0 curiosity 0.09223887580446899
episode 3797 frame 3668916 score 6200.0 curiosity 0.036554381251335144
episode 3798 frame 3671902 score 10800.0 curiosity 0.10757922194898129
episode 3799 frame 3673031 score 2400.0 curiosity 0.09443133883178234
episode 3800 frame 3674411 score 3600.0 curiosity 0.08191107050515711
episode 3801 frame 3675308 score 1800.0 curiosity 0.07736655324697495
episode 3802 frame 3677159 score 5400.0 curiosity 0.18091775570064783
episode 3803 frame 3679852 score 9800.0 curiosity 0.024474576697684824
episode 3804 frame 3681306 score 4400.0 curiosity 0.06417525955475867
episode 3805 frame 3682861 score 5400.0 curiosity 0.05772630526917055
episode 3806 frame 3683559 score 1400.0 curiosity 0.01838196162134409
episode 3807 frame 3685078 score 5200.0 curiosity 0.04800637066364288
episode 3808 frame 3686527 score 5000.0 curiosity 0.0039011379703879356
episode 3809 frame 3689490 score 11200.0 curiosity 0.09331947192549706
episode 3810 frame 3691668 score 7200.0 curiosity 0.1217283234000206
episode 3811 frame 3692755 score 2200.0 curiosity 0.15942621231079102
episode 3812 frame 3694962 score 8400.0 curiosity 0.07665710244327784
episode 3813 frame 3697204 score 8400.0 curiosity 0.05575550440698862
episode 3814 frame 3700831 score 14600.0 curiosity 0.1379756333772093
episode 3815 frame 3702101 score 3400.0 curiosity 0.19534871354699135
episode 3816 frame 3704742 score 9600.0 curiosity 0.09564801678061485
episode 3817 frame 3705723 score 2200.0 curiosity 0.3163966126739979
episode 3818 frame 3707086 score 4000.0 curiosity 0.3883479591459036
episode 3819 frame 3710417 score 12200.0 curiosity 0.09262612601742148
episode 3820 frame 3711251 score 1800.0 curiosity 0.08328200271353126
episode 3821 frame 3713884 score 8600.0 curiosity 0.023241824004799128
episode 3822 frame 3717321 score 13000.0 curiosity 0.20674479147419333
episode 3823 frame 3719963 score 9600.0 curiosity 0.04508884809911251
episode 3824 frame 3721162 score 3200.0 curiosity 0.1343457717448473
episode 3825 frame 3723517 score 8800.0 curiosity 0.03562770690768957
episode 3826 frame 3726231 score 9600.0 curiosity 0.0745118735358119
episode 3827 frame 3728032 score 6000.0 curiosity 0.09319388121366501
episode 3828 frame 3730994 score 10600.0 curiosity 0.07601853646337986
episode 3829 frame 3733500 score 9600.0 curiosity 0.030120832845568657
episode 3830 frame 3736929 score 13800.0 curiosity 0.06755080400034785
episode 3831 frame 3738606 score 5000.0 curiosity 0.3485923670232296
episode 3832 frame 3740409 score 6200.0 curiosity 0.10081637278199196
episode 3833 frame 3744338 score 15800.0 curiosity 0.16370572708547115
episode 3834 frame 3744892 score 600.0 curiosity 0.2864503785967827
episode 3835 frame 3747683 score 10600.0 curiosity 0.3510289238765836
episode 3836 frame 3750315 score 10200.0 curiosity 0.07859161868691444
episode 3837 frame 3752057 score 5600.0 curiosity 0.02634122408926487
episode 3838 frame 3752787 score 1200.0 curiosity 0.12312462087720633
episode 3839 frame 3755198 score 8400.0 curiosity 0.21272580511868
episode 3840 frame 3755997 score 1600.0 curiosity 0.1439172676182352
episode 3841 frame 3758096 score 7000.0 curiosity 0.050308422185480595
episode 3842 frame 3760787 score 9800.0 curiosity 0.026668894686736166
episode 3843 frame 3762859 score 7600.0 curiosity 0.03687870712019503
episode 3844 frame 3765124 score 8000.0 curiosity 0.06196548230946064
episode 3845 frame 3766870 score 6200.0 curiosity 0.008141967002302408
episode 3846 frame 3770362 score 11000.0 curiosity 0.07862541754730046
episode 3847 frame 3771105 score 1200.0 curiosity 0.09087859909050167
episode 3848 frame 3773146 score 7000.0 curiosity 0.0665218885987997
episode 3849 frame 3775392 score 7600.0 curiosity 0.134461572393775
episode 3850 frame 3778197 score 10800.0 curiosity 0.14048315584659576
episode 3851 frame 3780192 score 6800.0 curiosity 0.15730928722769022
episode 3852 frame 3780979 score 1200.0 curiosity 0.13744736555963755
episode 3853 frame 3783470 score 9400.0 curiosity 0.02781314216554165
episode 3854 frame 3787393 score 15000.0 curiosity 0.1273990711197257
episode 3855 frame 3790485 score 11400.0 curiosity 0.08765996806323528
episode 3856 frame 3793165 score 9800.0 curiosity 0.04594957083463669
episode 3857 frame 3796121 score 10400.0 curiosity 0.10873757116496563
episode 3858 frame 3798463 score 7600.0 curiosity 0.11261263396590948
episode 3859 frame 3802394 score 15600.0 curiosity 0.1363991592079401
episode 3860 frame 3805255 score 10000.0 curiosity 0.1519204843789339
episode 3861 frame 3809070 score 15400.0 curiosity 0.06161177810281515
episode 3862 frame 3811627 score 9400.0 curiosity 0.10971852485090494
episode 3863 frame 3812489 score 1600.0 curiosity 0.1802796726115048
episode 3864 frame 3813453 score 2600.0 curiosity 0.14195941388607025
episode 3865 frame 3815369 score 6400.0 curiosity 0.05278436467051506
episode 3866 frame 3817275 score 7000.0 curiosity 0.16464351303875446
episode 3867 frame 3818206 score 2400.0 curiosity 0.22998538054525852
episode 3868 frame 3819192 score 2800.0 curiosity 0.054037090740166605
episode 3869 frame 3822045 score 10200.0 curiosity 0.1089343773201108
episode 3870 frame 3824020 score 6600.0 curiosity 0.10916235763579607
episode 3871 frame 3825167 score 3000.0 curiosity 0.13366300705820322
episode 3872 frame 3827962 score 9000.0 curiosity 0.0999209601432085
episode 3873 frame 3829894 score 5800.0 curiosity 0.2973644770681858
episode 3874 frame 3831935 score 7000.0 curiosity 0.06316154263913631
episode 3875 frame 3832993 score 2200.0 curiosity 0.07841950468719006
episode 3876 frame 3834000 score 2600.0 curiosity 0.23104458674788475
episode 3877 frame 3835884 score 6200.0 curiosity 0.08166710799559951
episode 3878 frame 3837751 score 6000.0 curiosity 0.14639566466212273
episode 3879 frame 3839196 score 4400.0 curiosity 0.009371860884130001
episode 3880 frame 3841081 score 5400.0 curiosity 0.20508521050214767
episode 3881 frame 3842824 score 4800.0 curiosity 0.18298213556408882
episode 3882 frame 3843718 score 2000.0 curiosity 0.2031984180212021
